epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,24934.7,0.26412,0.18214,0.82068,0.99958,0.91351,0.9563,0.94969,0.1927,0.12514,0.80807,0.0058816,0.0058816,0.0058816
106,25082.5,0.25999,0.18034,0.81824,0.99874,0.91506,0.95697,0.95103,0.18959,0.12666,0.80462,0.005842,0.005842,0.005842
107,25272.8,0.25865,0.18048,0.81701,0.99958,0.91004,0.95464,0.94964,0.18528,0.12018,0.80379,0.0058024,0.0058024,0.0058024
108,25433.8,0.25876,0.17972,0.81816,0.99958,0.91429,0.95666,0.95091,0.18896,0.12234,0.80354,0.0057628,0.0057628,0.0057628
109,25575.9,0.25475,0.17699,0.81675,0.99957,0.90734,0.95317,0.94794,0.18356,0.11983,0.80261,0.0057232,0.0057232,0.0057232
110,25748.4,0.25692,0.17895,0.8177,0.99872,0.90077,0.94996,0.94464,0.18784,0.12738,0.80516,0.0056836,0.0056836,0.0056836
111,25922.9,0.25738,0.1788,0.81843,0.99958,0.92973,0.96446,0.95831,0.18327,0.12324,0.80371,0.005644,0.005644,0.005644
112,26084.5,0.25492,0.17571,0.81731,0.99957,0.90541,0.95218,0.94739,0.18505,0.12335,0.80314,0.0056044,0.0056044,0.0056044
113,26248.5,0.25622,0.17477,0.81676,0.99916,0.91544,0.95718,0.95233,0.18422,0.1212,0.80233,0.0055648,0.0055648,0.0055648
114,26424,0.25072,0.1733,0.81658,0.99916,0.91544,0.95718,0.95146,0.18278,0.12029,0.80376,0.0055252,0.0055252,0.0055252
115,26580.2,0.25211,0.17413,0.81639,0.99958,0.92124,0.96018,0.95472,0.17797,0.11723,0.8032,0.0054856,0.0054856,0.0054856
116,26749.3,0.25165,0.17367,0.81917,0.99958,0.91622,0.9576,0.95234,0.18296,0.11838,0.80387,0.005446,0.005446,0.005446
117,26932.8,0.24882,0.17279,0.81453,0.99958,0.92548,0.9622,0.95618,0.18197,0.11671,0.80337,0.0054064,0.0054064,0.0054064
118,27135.1,0.24908,0.17279,0.81656,0.99876,0.9305,0.96483,0.95897,0.18131,0.12045,0.80176,0.0053668,0.0053668,0.0053668
119,27304.6,0.25176,0.17509,0.8172,0.99958,0.92239,0.96072,0.95509,0.17989,0.11925,0.80311,0.0053272,0.0053272,0.0053272
120,27452.7,0.24635,0.17368,0.8165,0.99958,0.92625,0.96266,0.95676,0.17759,0.11855,0.80316,0.0052876,0.0052876,0.0052876
121,27585.8,0.24556,0.16893,0.81684,0.99958,0.92625,0.96262,0.95687,0.1787,0.11631,0.80204,0.005248,0.005248,0.005248
122,27715.4,0.24662,0.1709,0.81802,0.99917,0.92548,0.96227,0.9572,0.17526,0.11714,0.80207,0.0052084,0.0052084,0.0052084
123,27862.2,0.2433,0.16896,0.81576,0.99958,0.92317,0.9612,0.95657,0.17571,0.11617,0.80161,0.0051688,0.0051688,0.0051688
124,28021.9,0.24381,0.16933,0.81599,0.99958,0.9251,0.9621,0.95677,0.18123,0.1181,0.80386,0.0051292,0.0051292,0.0051292
125,28192.3,0.244,0.1708,0.81714,0.99958,0.91004,0.95475,0.94983,0.18132,0.12221,0.80352,0.0050896,0.0050896,0.0050896
126,28339,0.2468,0.17148,0.81798,0.99958,0.92278,0.96091,0.95565,0.1802,0.11879,0.80157,0.00505,0.00505,0.00505
127,28505.9,0.24027,0.16923,0.81485,0.99959,0.93629,0.96764,0.96228,0.17621,0.11694,0.80162,0.0050104,0.0050104,0.0050104
128,28643,0.24153,0.16931,0.81317,0.99959,0.9305,0.96488,0.95967,0.17439,0.11421,0.79964,0.0049708,0.0049708,0.0049708
129,28812.1,0.23942,0.16622,0.81437,0.99959,0.9417,0.97036,0.96536,0.1718,0.11245,0.80111,0.0049312,0.0049312,0.0049312
130,28976.1,0.23886,0.16926,0.81498,0.99958,0.91931,0.95925,0.95462,0.17167,0.11491,0.80042,0.0048916,0.0048916,0.0048916
131,29142.5,0.23684,0.16795,0.81509,0.99959,0.93166,0.96538,0.96002,0.1737,0.1149,0.80029,0.004852,0.004852,0.004852
132,29324.1,0.23696,0.16809,0.81137,0.99959,0.93745,0.96821,0.96278,0.17356,0.1135,0.80025,0.0048124,0.0048124,0.0048124
133,29517.6,0.23878,0.1675,0.8118,0.99959,0.93552,0.9672,0.96197,0.17252,0.11565,0.7996,0.0047728,0.0047728,0.0047728
134,29721.5,0.23517,0.16533,0.81308,0.99959,0.94324,0.97105,0.96602,0.17142,0.11785,0.79927,0.0047332,0.0047332,0.0047332
135,29890.1,0.23516,0.16186,0.81518,0.99959,0.93127,0.96525,0.96018,0.17097,0.11348,0.79973,0.0046936,0.0046936,0.0046936
136,30062.6,0.23474,0.1632,0.81076,0.99959,0.9444,0.97169,0.96628,0.17073,0.11302,0.80101,0.004654,0.004654,0.004654
137,30275.3,0.23625,0.1635,0.81072,0.99959,0.93436,0.96665,0.96178,0.17069,0.11178,0.79908,0.0046144,0.0046144,0.0046144
