epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,3026.02,0.26593,0.17419,0.8084,0.99957,0.89228,0.94577,0.93816,0.20617,0.13423,0.79814,0.0032185,0.0032185,0.0032185
139,3043.97,0.26399,0.1736,0.8085,0.99957,0.89112,0.9453,0.93839,0.20686,0.1334,0.79833,0.003169,0.003169,0.003169
140,3061.9,0.264,0.17247,0.80785,0.99957,0.89035,0.94484,0.93829,0.20433,0.12926,0.79795,0.0031195,0.0031195,0.0031195
141,3079.99,0.26369,0.17073,0.8081,0.99956,0.8834,0.94125,0.93483,0.20565,0.12984,0.79757,0.00307,0.00307,0.00307
142,3098.25,0.26585,0.17255,0.80889,0.99957,0.88958,0.94441,0.93741,0.20747,0.13088,0.79852,0.0030205,0.0030205,0.0030205
143,3116.3,0.26504,0.17249,0.80688,0.99956,0.88571,0.94242,0.93548,0.20658,0.12889,0.79773,0.002971,0.002971,0.002971
144,3134.47,0.26326,0.17065,0.80797,0.99957,0.89189,0.94551,0.9386,0.20367,0.12823,0.79741,0.0029215,0.0029215,0.0029215
145,3152.56,0.26044,0.17192,0.80675,0.99957,0.89266,0.94586,0.93859,0.2055,0.12918,0.79753,0.002872,0.002872,0.002872
146,3170.63,0.26157,0.1712,0.80801,0.99956,0.8861,0.94258,0.93638,0.20369,0.13139,0.79643,0.0028225,0.0028225,0.0028225
147,3197.62,0.2608,0.17041,0.806,0.99957,0.90077,0.94995,0.94288,0.20144,0.12895,0.79652,0.002773,0.002773,0.002773
148,3229.39,0.26221,0.16952,0.80604,0.99957,0.89305,0.94608,0.93956,0.20009,0.12717,0.79615,0.0027235,0.0027235,0.0027235
149,3262.21,0.2573,0.16762,0.80694,0.99957,0.88803,0.94357,0.93729,0.20176,0.12991,0.79638,0.002674,0.002674,0.002674
150,3294.85,0.25552,0.16598,0.806,0.99957,0.89691,0.94796,0.94107,0.20044,0.12825,0.79594,0.0026245,0.0026245,0.0026245
151,3327.41,0.25524,0.16548,0.80803,0.99957,0.89498,0.94698,0.9401,0.20234,0.12691,0.79699,0.002575,0.002575,0.002575
152,3354.19,0.25439,0.16425,0.80546,0.99957,0.90116,0.95015,0.94324,0.19951,0.1267,0.79611,0.0025255,0.0025255,0.0025255
153,3372.56,0.25694,0.16579,0.80546,0.99957,0.89923,0.9492,0.94247,0.19754,0.12631,0.79555,0.002476,0.002476,0.002476
154,3399.81,0.25685,0.16715,0.80821,0.99957,0.90077,0.94997,0.94266,0.20192,0.12736,0.79736,0.0024265,0.0024265,0.0024265
155,3431.01,0.25299,0.16634,0.80219,0.99957,0.90077,0.94995,0.94344,0.19691,0.12336,0.79533,0.002377,0.002377,0.002377
156,3463.17,0.25328,0.16432,0.80538,0.99957,0.90039,0.94978,0.94324,0.19709,0.12429,0.79586,0.0023275,0.0023275,0.0023275
157,3495.47,0.25063,0.16332,0.80659,0.99957,0.90502,0.95198,0.94515,0.19659,0.12391,0.79548,0.002278,0.002278,0.002278
158,3527.19,0.25086,0.16464,0.80437,0.99958,0.90888,0.954,0.94674,0.19468,0.12397,0.7951,0.0022285,0.0022285,0.0022285
159,3558.52,0.24952,0.16319,0.80511,0.99957,0.90734,0.95317,0.94595,0.19385,0.122,0.79488,0.002179,0.002179,0.002179
160,3590.28,0.25347,0.16386,0.80524,0.99957,0.90425,0.95163,0.94471,0.19641,0.12332,0.79554,0.0021295,0.0021295,0.0021295
161,3621.96,0.24963,0.16125,0.80447,0.99958,0.90888,0.95404,0.94717,0.19391,0.12344,0.7948,0.00208,0.00208,0.00208
162,3648.26,0.25082,0.1614,0.80471,0.99958,0.90965,0.95449,0.94755,0.19239,0.12218,0.79451,0.0020305,0.0020305,0.0020305
163,3682.88,0.24904,0.16153,0.80626,0.99957,0.90734,0.95323,0.94658,0.19257,0.12305,0.79456,0.001981,0.001981,0.001981
164,3716,0.24769,0.16075,0.80476,0.99958,0.91544,0.95725,0.95013,0.19302,0.12377,0.7945,0.0019315,0.0019315,0.0019315
165,3747.6,0.24475,0.15819,0.80268,0.99958,0.91429,0.95663,0.94967,0.19039,0.12176,0.79422,0.001882,0.001882,0.001882
166,3779.53,0.24447,0.15851,0.80793,0.99957,0.90425,0.95161,0.94496,0.19117,0.12153,0.79494,0.0018325,0.0018325,0.0018325
167,3811.09,0.24536,0.15892,0.80698,0.99958,0.91042,0.95485,0.94824,0.18842,0.12056,0.79382,0.001783,0.001783,0.001783
168,3842.16,0.24485,0.15731,0.80436,0.99958,0.91467,0.95684,0.95044,0.18896,0.12054,0.79389,0.0017335,0.0017335,0.0017335
169,3873.5,0.24111,0.1547,0.8059,0.99958,0.91467,0.95686,0.95072,0.18962,0.12077,0.79409,0.001684,0.001684,0.001684
170,3904.75,0.24143,0.15741,0.80246,0.99958,0.91042,0.95483,0.94826,0.19084,0.1204,0.7943,0.0016345,0.0016345,0.0016345
171,3935.99,0.24152,0.15464,0.80356,0.99958,0.91815,0.95864,0.9519,0.1884,0.1185,0.79398,0.001585,0.001585,0.001585
172,3967.24,0.23734,0.15427,0.80191,0.99958,0.91699,0.95804,0.9519,0.18823,0.11896,0.79369,0.0015355,0.0015355,0.0015355
173,3998.03,0.24129,0.15583,0.80251,0.99958,0.91236,0.95569,0.94928,0.18814,0.11854,0.7938,0.001486,0.001486,0.001486
174,4029.55,0.24112,0.15444,0.80481,0.99958,0.91467,0.95684,0.95024,0.18794,0.11909,0.79334,0.0014365,0.0014365,0.0014365
175,4060.44,0.2352,0.15291,0.8032,0.99958,0.9166,0.95782,0.95109,0.18679,0.11799,0.79333,0.001387,0.001387,0.001387
176,4091.64,0.23665,0.15175,0.79933,0.99958,0.91236,0.95574,0.94956,0.18712,0.11747,0.79327,0.0013375,0.0013375,0.0013375
177,4122.67,0.2365,0.15204,0.80408,0.99958,0.91776,0.95847,0.95204,0.18641,0.11717,0.7931,0.001288,0.001288,0.001288
178,4153.71,0.23463,0.15153,0.79854,0.99958,0.91351,0.95628,0.94999,0.18751,0.11727,0.79302,0.0012385,0.0012385,0.0012385
179,4184.77,0.2324,0.14942,0.80204,0.99958,0.91892,0.95907,0.95267,0.18702,0.11614,0.7929,0.001189,0.001189,0.001189
180,4215.68,0.23199,0.14993,0.80269,0.99958,0.91931,0.95929,0.95238,0.1866,0.11816,0.7926,0.0011395,0.0011395,0.0011395
181,4246.66,0.23537,0.15085,0.80231,0.99958,0.9166,0.95778,0.95134,0.18547,0.11726,0.79246,0.00109,0.00109,0.00109
182,4277.56,0.23148,0.149,0.79779,0.99958,0.91583,0.95739,0.95108,0.18515,0.11691,0.79212,0.0010405,0.0010405,0.0010405
183,4308.65,0.23074,0.14962,0.80054,0.99958,0.91853,0.95882,0.9523,0.18469,0.1175,0.79187,0.000991,0.000991,0.000991
