epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,3361.06,0.32867,0.21949,0.84311,0.99956,0.86757,0.93339,0.92484,0.2518,0.15852,0.82102,0.0027928,0.0027928,0.0027928
184,3384.74,0.32721,0.21908,0.84555,0.99955,0.85946,0.92932,0.92048,0.25254,0.15938,0.82138,0.0027532,0.0027532,0.0027532
185,3408.25,0.32813,0.21984,0.84065,0.9991,0.861,0.93003,0.92167,0.25065,0.15894,0.81985,0.0027136,0.0027136,0.0027136
186,3432.6,0.32763,0.22185,0.84311,0.9991,0.85676,0.92785,0.92013,0.24827,0.15936,0.81915,0.002674,0.002674,0.002674
187,3456.21,0.32645,0.21806,0.84032,0.99955,0.86139,0.9303,0.92214,0.25083,0.15722,0.82054,0.0026344,0.0026344,0.0026344
188,3479.73,0.31869,0.21504,0.84186,0.99955,0.86332,0.93121,0.92321,0.24695,0.15557,0.81955,0.0025948,0.0025948,0.0025948
189,3503.37,0.31803,0.21299,0.84044,0.99955,0.86178,0.93045,0.92312,0.24553,0.15514,0.81911,0.0025552,0.0025552,0.0025552
190,3527.33,0.32167,0.21612,0.84058,0.99955,0.86448,0.93179,0.9238,0.24534,0.15603,0.81883,0.0025156,0.0025156,0.0025156
191,3550.8,0.32465,0.21717,0.8456,0.99955,0.85869,0.92893,0.92114,0.24633,0.1552,0.81895,0.002476,0.002476,0.002476
192,3574.85,0.32506,0.21711,0.84005,0.99955,0.86139,0.9303,0.92295,0.24492,0.15465,0.818,0.0024364,0.0024364,0.0024364
193,3598.64,0.32212,0.21696,0.8405,0.99955,0.85792,0.92854,0.92155,0.24347,0.15583,0.81773,0.0023968,0.0023968,0.0023968
194,3622.34,0.3182,0.21359,0.84093,0.99955,0.86255,0.93083,0.92345,0.24503,0.15613,0.81848,0.0023572,0.0023572,0.0023572
195,3642.52,0.32103,0.21504,0.84377,0.99955,0.86139,0.93027,0.92266,0.24593,0.15526,0.81809,0.0023176,0.0023176,0.0023176
196,3657.16,0.3204,0.21659,0.84132,0.99955,0.86371,0.93137,0.92332,0.24466,0.15502,0.8179,0.002278,0.002278,0.002278
197,3671.74,0.32012,0.21544,0.83896,0.99955,0.86139,0.93027,0.92274,0.24483,0.15664,0.81851,0.0022384,0.0022384,0.0022384
198,3686.58,0.3183,0.2127,0.84096,0.99956,0.86911,0.93414,0.92592,0.24323,0.15424,0.81777,0.0021988,0.0021988,0.0021988
199,3704.79,0.31709,0.21222,0.83873,0.99956,0.86988,0.93458,0.92669,0.24259,0.15344,0.81885,0.0021592,0.0021592,0.0021592
200,3728.31,0.31448,0.20975,0.83823,0.99956,0.86911,0.93425,0.92615,0.24367,0.15228,0.81899,0.0021196,0.0021196,0.0021196
201,3752.19,0.32024,0.21202,0.84293,0.99956,0.86911,0.93419,0.92623,0.24164,0.15207,0.8182,0.00208,0.00208,0.00208
202,3775.4,0.31638,0.2107,0.83724,0.99956,0.86911,0.9342,0.92633,0.24318,0.15111,0.8184,0.0020404,0.0020404,0.0020404
203,3798.78,0.31723,0.21106,0.83779,0.99956,0.87761,0.93836,0.9297,0.2435,0.15162,0.81734,0.0020008,0.0020008,0.0020008
204,3822.67,0.31634,0.21081,0.83907,0.99956,0.87992,0.93962,0.93111,0.24197,0.15067,0.81755,0.0019612,0.0019612,0.0019612
205,3848.43,0.31434,0.21153,0.83885,0.99956,0.87683,0.93795,0.92945,0.24266,0.15235,0.81796,0.0019216,0.0019216,0.0019216
206,3871.68,0.31239,0.20771,0.83727,0.99956,0.87297,0.93601,0.92763,0.23996,0.15062,0.81643,0.001882,0.001882,0.001882
207,3893.63,0.31786,0.21027,0.83709,0.99956,0.87606,0.93755,0.92923,0.23887,0.1487,0.81559,0.0018424,0.0018424,0.0018424
208,3908.11,0.31599,0.20954,0.83697,0.99956,0.87683,0.93796,0.92968,0.23814,0.14825,0.81475,0.0018028,0.0018028,0.0018028
209,3922.69,0.30902,0.20587,0.83608,0.99956,0.88108,0.9401,0.93158,0.23867,0.14887,0.81583,0.0017632,0.0017632,0.0017632
210,3941.65,0.30945,0.20556,0.83707,0.99956,0.87645,0.93778,0.92971,0.23799,0.14996,0.81662,0.0017236,0.0017236,0.0017236
211,3965.4,0.30959,0.20714,0.83539,0.99956,0.87838,0.93878,0.93085,0.23602,0.14971,0.81569,0.001684,0.001684,0.001684
212,3986.68,0.30835,0.20731,0.835,0.99956,0.87876,0.93895,0.93074,0.23672,0.14987,0.81521,0.0016444,0.0016444,0.0016444
213,4008.89,0.30584,0.20545,0.83739,0.99956,0.88108,0.94011,0.93177,0.23645,0.14974,0.81514,0.0016048,0.0016048,0.0016048
214,4033.07,0.31231,0.20878,0.841,0.99956,0.87876,0.93904,0.931,0.23696,0.14927,0.81512,0.0015652,0.0015652,0.0015652
215,4051.52,0.30864,0.2052,0.83591,0.99956,0.87452,0.9368,0.92873,0.23611,0.14971,0.81542,0.0015256,0.0015256,0.0015256
216,4075.32,0.30424,0.203,0.83152,0.99956,0.87915,0.93915,0.93083,0.23602,0.15036,0.81559,0.001486,0.001486,0.001486
217,4099.08,0.30686,0.20521,0.83635,0.99956,0.87876,0.93894,0.9306,0.23553,0.14945,0.81548,0.0014464,0.0014464,0.0014464
218,4114.61,0.30517,0.20345,0.83698,0.99956,0.88224,0.94066,0.93263,0.23486,0.14891,0.8147,0.0014068,0.0014068,0.0014068
219,4132.41,0.30624,0.2032,0.83622,0.99956,0.88301,0.94102,0.93268,0.23354,0.14758,0.81371,0.0013672,0.0013672,0.0013672
220,4155.58,0.30632,0.20435,0.83553,0.99956,0.87799,0.93857,0.93064,0.23465,0.1473,0.81385,0.0013276,0.0013276,0.0013276
221,4178.97,0.30427,0.20213,0.83712,0.99956,0.88147,0.94035,0.93227,0.23482,0.14704,0.81378,0.001288,0.001288,0.001288
222,4199.06,0.30491,0.2016,0.83526,0.99956,0.88263,0.94083,0.93282,0.23413,0.14583,0.81349,0.0012484,0.0012484,0.0012484
223,4214.24,0.30429,0.20211,0.83284,0.99956,0.88069,0.93991,0.93178,0.23479,0.14708,0.81387,0.0012088,0.0012088,0.0012088
224,4234.11,0.30172,0.20159,0.83492,0.99956,0.87915,0.93915,0.93113,0.23386,0.14729,0.81351,0.0011692,0.0011692,0.0011692
225,4252.19,0.30336,0.20102,0.83199,0.99956,0.88417,0.94164,0.93355,0.23403,0.14738,0.8138,0.0011296,0.0011296,0.0011296
226,4270.51,0.30317,0.20214,0.83332,0.99956,0.88108,0.94014,0.93219,0.23302,0.1469,0.81353,0.00109,0.00109,0.00109
227,4294.4,0.30149,0.20184,0.83283,0.99956,0.88224,0.94068,0.93294,0.23168,0.14595,0.81352,0.0010504,0.0010504,0.0010504
228,4318.13,0.30092,0.20064,0.83411,0.99956,0.88456,0.9418,0.93397,0.23017,0.1457,0.8133,0.0010108,0.0010108,0.0010108
229,4342.1,0.30441,0.20378,0.83583,0.99956,0.88533,0.9422,0.93438,0.23006,0.14571,0.81319,0.0009712,0.0009712,0.0009712
230,4365.55,0.29481,0.19636,0.83173,0.99956,0.88494,0.94199,0.9336,0.23034,0.14565,0.81276,0.0009316,0.0009316,0.0009316
231,4389.45,0.29932,0.19918,0.83253,0.99956,0.88571,0.94238,0.93438,0.2304,0.14477,0.81268,0.000892,0.000892,0.000892
232,4412.98,0.29863,0.1987,0.8327,0.99956,0.88687,0.94297,0.93449,0.22939,0.14535,0.81197,0.0008524,0.0008524,0.0008524
233,4436.73,0.29748,0.19919,0.83225,0.99957,0.8888,0.94395,0.93573,0.22988,0.14498,0.8122,0.0008128,0.0008128,0.0008128
234,4451.67,0.30017,0.19872,0.83565,0.99956,0.8834,0.94123,0.93343,0.22967,0.14443,0.81261,0.0007732,0.0007732,0.0007732
235,4471.03,0.29746,0.19696,0.83292,0.99956,0.88378,0.94144,0.93361,0.22902,0.14398,0.81253,0.0007336,0.0007336,0.0007336
236,4496.07,0.29503,0.19665,0.83123,0.99956,0.88417,0.94165,0.93346,0.229,0.1445,0.81258,0.000694,0.000694,0.000694
237,4520.3,0.29534,0.1956,0.83033,0.99956,0.88533,0.94224,0.93414,0.2293,0.14356,0.8123,0.0006544,0.0006544,0.0006544
238,4541.38,0.2944,0.19723,0.83151,0.99956,0.88417,0.94167,0.93393,0.2291,0.1438,0.81251,0.0006148,0.0006148,0.0006148
239,4567.48,0.29252,0.19523,0.832,0.99956,0.88571,0.94242,0.93477,0.22906,0.14405,0.81259,0.0005752,0.0005752,0.0005752
240,4590.96,0.29176,0.19377,0.83338,0.99956,0.88456,0.94184,0.93405,0.22958,0.14414,0.81265,0.0005356,0.0005356,0.0005356
241,4647.55,0.2589,0.17218,0.80594,0.99956,0.88108,0.94015,0.93236,0.2307,0.145,0.81298,0.000496,0.000496,0.000496
242,4669.96,0.25194,0.16609,0.80593,0.99956,0.88147,0.94032,0.93257,0.23132,0.14485,0.81293,0.0004564,0.0004564,0.0004564
243,4692.34,0.2479,0.16386,0.80292,0.99957,0.88764,0.94339,0.93527,0.2314,0.14487,0.81253,0.0004168,0.0004168,0.0004168
244,4714.94,0.24925,0.16377,0.80345,0.99957,0.88958,0.9444,0.93607,0.23053,0.14424,0.81252,0.0003772,0.0003772,0.0003772
245,4737.66,0.24563,0.16173,0.80044,0.99957,0.89035,0.9448,0.93646,0.23007,0.14321,0.8122,0.0003376,0.0003376,0.0003376
246,4760.18,0.24436,0.16054,0.80357,0.99957,0.89305,0.94608,0.93777,0.23015,0.14322,0.81264,0.000298,0.000298,0.000298
247,4782.79,0.24689,0.16273,0.80286,0.99957,0.89266,0.94589,0.93757,0.23036,0.14317,0.8127,0.0002584,0.0002584,0.0002584
248,4805.74,0.24464,0.16038,0.80159,0.99957,0.89305,0.94605,0.93765,0.22982,0.14244,0.81272,0.0002188,0.0002188,0.0002188
249,4828.72,0.24126,0.1598,0.80434,0.99957,0.89266,0.94587,0.93763,0.22937,0.14237,0.81255,0.0001792,0.0001792,0.0001792
250,4851.31,0.24342,0.15949,0.80004,0.99957,0.89228,0.94568,0.93737,0.22896,0.14247,0.81257,0.0001396,0.0001396,0.0001396
