epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,15087.2,0.38246,0.24423,0.84125,0.9995,0.77568,0.88743,0.87975,0.27849,0.18566,0.81993,0.00728457,0.00728457,0.00728457
98,15196.4,0.37394,0.2403,0.84079,0.99951,0.78456,0.89192,0.88437,0.27835,0.18615,0.81983,0.00725629,0.00725629,0.00725629
99,15305.7,0.37874,0.24076,0.84036,0.99951,0.78456,0.89183,0.88403,0.27778,0.18494,0.82085,0.007228,0.007228,0.007228
100,15414.9,0.37582,0.23948,0.83749,0.99952,0.79691,0.89811,0.8899,0.27896,0.18284,0.81974,0.00719971,0.00719971,0.00719971
101,15524.3,0.37561,0.23907,0.84101,0.99951,0.7834,0.89123,0.8833,0.27695,0.18321,0.81972,0.00717143,0.00717143,0.00717143
102,15633.7,0.37812,0.24118,0.84108,0.9995,0.7695,0.88431,0.87735,0.27586,0.1827,0.8186,0.00714314,0.00714314,0.00714314
103,15743,0.37321,0.23833,0.83683,0.99952,0.79923,0.89919,0.8898,0.27876,0.18353,0.81997,0.00711486,0.00711486,0.00711486
104,15852.5,0.37291,0.23921,0.83907,0.99952,0.79575,0.89746,0.8889,0.27731,0.18305,0.82025,0.00708657,0.00708657,0.00708657
105,15961.6,0.36879,0.2339,0.83907,0.99951,0.79266,0.89589,0.88733,0.27597,0.18077,0.82041,0.00705829,0.00705829,0.00705829
106,16070.9,0.37436,0.23751,0.83849,0.99951,0.78996,0.89456,0.88684,0.27176,0.1826,0.8183,0.00703,0.00703,0.00703
107,16180.2,0.3682,0.23295,0.83507,0.99952,0.80039,0.89986,0.89166,0.27799,0.18165,0.8196,0.00700171,0.00700171,0.00700171
108,16289.6,0.36805,0.23334,0.83312,0.99952,0.7973,0.89821,0.89041,0.27016,0.17962,0.81821,0.00697343,0.00697343,0.00697343
109,16398.9,0.36409,0.23542,0.83564,0.99951,0.78263,0.89086,0.88301,0.27089,0.18051,0.8189,0.00694514,0.00694514,0.00694514
110,16508.3,0.36609,0.23207,0.83625,0.99952,0.80888,0.90403,0.89523,0.27093,0.17732,0.8181,0.00691686,0.00691686,0.00691686
111,16617.4,0.3619,0.22965,0.83463,0.99951,0.79228,0.89573,0.88793,0.26811,0.17485,0.81772,0.00688857,0.00688857,0.00688857
112,16726.8,0.36374,0.2296,0.83682,0.99952,0.79653,0.89782,0.88991,0.27091,0.17585,0.81775,0.00686029,0.00686029,0.00686029
113,16836,0.36254,0.23211,0.83471,0.99951,0.79382,0.89652,0.88888,0.26768,0.17533,0.8163,0.006832,0.006832,0.006832
114,16945.3,0.35902,0.23008,0.8328,0.99952,0.80772,0.90347,0.8949,0.2665,0.17438,0.81707,0.00680371,0.00680371,0.00680371
115,17054.7,0.36532,0.23077,0.83357,0.99952,0.79653,0.89785,0.89003,0.26709,0.17759,0.81771,0.00677543,0.00677543,0.00677543
116,17164.2,0.35726,0.22849,0.83106,0.99951,0.79305,0.89613,0.88875,0.26232,0.17617,0.81519,0.00674714,0.00674714,0.00674714
117,17273.9,0.35861,0.22892,0.83368,0.99952,0.79807,0.89861,0.89082,0.2673,0.17402,0.81651,0.00671886,0.00671886,0.00671886
118,17383.1,0.35823,0.23178,0.83317,0.99951,0.79344,0.89627,0.88934,0.26295,0.17436,0.81597,0.00669057,0.00669057,0.00669057
119,17492.5,0.36374,0.22869,0.83748,0.99952,0.80772,0.90339,0.89524,0.267,0.17218,0.81706,0.00666229,0.00666229,0.00666229
120,17601.8,0.35536,0.22812,0.83176,0.99952,0.79807,0.8986,0.89138,0.26176,0.17157,0.81465,0.006634,0.006634,0.006634
121,17711.1,0.36223,0.22815,0.8365,0.99952,0.8,0.89962,0.89133,0.26364,0.17427,0.81637,0.00660571,0.00660571,0.00660571
122,17889.7,0.35434,0.22637,0.836,0.99952,0.80116,0.90015,0.89272,0.26121,0.16965,0.81524,0.00657743,0.00657743,0.00657743
123,18046.7,0.35952,0.22459,0.83365,0.99952,0.81236,0.90573,0.89784,0.26455,0.1697,0.81505,0.00654914,0.00654914,0.00654914
124,18188.1,0.35409,0.22442,0.83599,0.99952,0.80502,0.90205,0.89432,0.26153,0.17119,0.81517,0.00652086,0.00652086,0.00652086
125,18314.2,0.35388,0.22503,0.83253,0.99951,0.79498,0.89703,0.89002,0.2598,0.17111,0.8154,0.00649257,0.00649257,0.00649257
126,18423.7,0.34904,0.22366,0.8329,0.99952,0.80695,0.90311,0.89572,0.26408,0.1744,0.81733,0.00646429,0.00646429,0.00646429
127,18533.2,0.34606,0.22255,0.83047,0.99952,0.80579,0.90246,0.89464,0.25642,0.16887,0.81459,0.006436,0.006436,0.006436
128,18642.6,0.34912,0.22492,0.83156,0.99953,0.81351,0.90631,0.89866,0.25719,0.16729,0.81563,0.00640771,0.00640771,0.00640771
129,18800.5,0.3464,0.21937,0.83108,0.99906,0.81815,0.90864,0.90026,0.25759,0.16856,0.81402,0.00637943,0.00637943,0.00637943
130,18960.9,0.34791,0.22039,0.83125,0.99952,0.79768,0.8984,0.89055,0.26237,0.17063,0.81606,0.00635114,0.00635114,0.00635114
131,19125.1,0.34404,0.22069,0.83103,0.99953,0.81429,0.90668,0.89853,0.25999,0.16815,0.815,0.00632286,0.00632286,0.00632286
132,19238.4,0.34782,0.22041,0.83047,0.99952,0.81004,0.90475,0.89688,0.25648,0.16681,0.8141,0.00629457,0.00629457,0.00629457
133,19347.7,0.3449,0.2203,0.8306,0.99952,0.81236,0.90572,0.89808,0.25549,0.16762,0.81387,0.00626629,0.00626629,0.00626629
134,19457.3,0.34542,0.21941,0.83219,0.99953,0.81853,0.90882,0.90144,0.25202,0.16673,0.81336,0.006238,0.006238,0.006238
135,19566.7,0.34322,0.2173,0.83108,0.99952,0.80772,0.9034,0.89636,0.25098,0.16614,0.81245,0.00620971,0.00620971,0.00620971
136,19676.2,0.34322,0.21889,0.82801,0.99953,0.82819,0.91364,0.90538,0.25077,0.16463,0.81161,0.00618143,0.00618143,0.00618143
137,19785.7,0.34115,0.21655,0.82999,0.99953,0.81351,0.90638,0.89915,0.24961,0.16528,0.81185,0.00615314,0.00615314,0.00615314
138,19895,0.34059,0.2161,0.82848,0.99953,0.81776,0.90853,0.90105,0.25045,0.16231,0.81196,0.00612486,0.00612486,0.00612486
139,20021.6,0.33807,0.21541,0.83065,0.99953,0.81776,0.90846,0.90106,0.25061,0.16218,0.81225,0.00609657,0.00609657,0.00609657
140,20220.4,0.34356,0.21588,0.83242,0.99953,0.82239,0.91085,0.90343,0.2504,0.16315,0.81211,0.00606829,0.00606829,0.00606829
141,20403.6,0.33471,0.21358,0.8262,0.99953,0.82124,0.91022,0.90241,0.25127,0.16281,0.81209,0.00604,0.00604,0.00604
142,20604.9,0.3396,0.2136,0.82985,0.99953,0.81853,0.90885,0.90046,0.25328,0.16267,0.81284,0.00601171,0.00601171,0.00601171
143,20790,0.33459,0.21361,0.82936,0.99953,0.82278,0.91096,0.90362,0.24876,0.16262,0.81206,0.00598343,0.00598343,0.00598343
144,20939.3,0.33627,0.21718,0.82857,0.99952,0.80965,0.90442,0.89719,0.24927,0.16405,0.81164,0.00595514,0.00595514,0.00595514
145,21048.6,0.33448,0.2169,0.82866,0.99953,0.82355,0.91134,0.90384,0.25406,0.16265,0.81518,0.00592686,0.00592686,0.00592686
146,21157.9,0.3365,0.2134,0.82884,0.99953,0.8278,0.91356,0.90536,0.25215,0.16285,0.81284,0.00589857,0.00589857,0.00589857
147,21267.5,0.3377,0.21659,0.82767,0.99953,0.82162,0.91041,0.90286,0.24862,0.16278,0.81155,0.00587029,0.00587029,0.00587029
148,21376.8,0.33787,0.21545,0.82787,0.99953,0.82934,0.91424,0.90583,0.24829,0.15891,0.81123,0.005842,0.005842,0.005842
149,21486,0.33114,0.21352,0.82792,0.99953,0.81506,0.90711,0.89988,0.24861,0.16166,0.81145,0.00581371,0.00581371,0.00581371
150,21595.4,0.32955,0.20961,0.82677,0.99953,0.82317,0.91117,0.90339,0.24821,0.15895,0.81197,0.00578543,0.00578543,0.00578543
151,21704.6,0.32708,0.2111,0.82472,0.99953,0.82896,0.91411,0.90555,0.24774,0.15997,0.81139,0.00575714,0.00575714,0.00575714
152,21813.9,0.33082,0.20839,0.82618,0.99953,0.82934,0.91429,0.90615,0.24651,0.15758,0.81161,0.00572886,0.00572886,0.00572886
153,21922.7,0.33485,0.21228,0.82743,0.99953,0.82046,0.90992,0.90205,0.2469,0.16058,0.81166,0.00570057,0.00570057,0.00570057
