epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,42900.6,0.24255,0.15526,0.80766,0.99957,0.90734,0.95316,0.94569,0.19739,0.12223,0.79764,0.002278,0.002278,0.002278
158,42924.2,0.24393,0.15551,0.80507,0.99915,0.91004,0.95468,0.94783,0.19486,0.12165,0.79692,0.0022285,0.0022285,0.0022285
159,42947.7,0.24357,0.15602,0.80573,0.99958,0.90811,0.95358,0.94622,0.19409,0.12053,0.79707,0.002179,0.002179,0.002179
160,42971.1,0.24687,0.15617,0.80633,0.99957,0.90695,0.953,0.94603,0.19569,0.12156,0.79783,0.0021295,0.0021295,0.0021295
161,42994.5,0.24211,0.15425,0.80496,0.99958,0.9166,0.95784,0.95019,0.19421,0.12041,0.79692,0.00208,0.00208,0.00208
162,43019.2,0.24158,0.15342,0.80533,0.99958,0.91042,0.95483,0.9475,0.19163,0.12001,0.79582,0.0020305,0.0020305,0.0020305
163,43042.7,0.24084,0.15381,0.80623,0.99958,0.9166,0.95779,0.95018,0.19241,0.12043,0.79608,0.001981,0.001981,0.001981
164,43068.1,0.23905,0.15189,0.80542,0.99958,0.92046,0.95985,0.95223,0.19391,0.12038,0.79674,0.0019315,0.0019315,0.0019315
165,43091.2,0.23526,0.14872,0.80283,0.99958,0.92317,0.96112,0.95279,0.19323,0.11959,0.79675,0.001882,0.001882,0.001882
166,43114.8,0.23644,0.15002,0.80803,0.99958,0.92162,0.96037,0.95251,0.1902,0.11691,0.79573,0.0018325,0.0018325,0.0018325
167,43137.5,0.23812,0.14981,0.80755,0.99916,0.91892,0.95905,0.95183,0.19091,0.11707,0.7958,0.001783,0.001783,0.001783
168,43160.4,0.23585,0.14924,0.80458,0.99958,0.91892,0.95911,0.95143,0.19152,0.11759,0.79628,0.0017335,0.0017335,0.0017335
169,43183.1,0.23444,0.14853,0.80679,0.99958,0.91969,0.95952,0.95215,0.1886,0.11654,0.79513,0.001684,0.001684,0.001684
170,43206,0.23318,0.14767,0.8026,0.99958,0.92201,0.96058,0.95315,0.18758,0.11532,0.79478,0.0016345,0.0016345,0.0016345
171,43228.8,0.23508,0.14733,0.80425,0.99958,0.92046,0.95986,0.95277,0.18749,0.11589,0.79478,0.001585,0.001585,0.001585
172,43251.7,0.23058,0.14549,0.80249,0.99917,0.92548,0.96217,0.95459,0.18713,0.11536,0.79495,0.0015355,0.0015355,0.0015355
173,43274.5,0.2341,0.14802,0.8022,0.99958,0.92317,0.96113,0.95367,0.18733,0.11558,0.79527,0.001486,0.001486,0.001486
174,43297.4,0.23367,0.14576,0.805,0.99958,0.92008,0.95971,0.95249,0.18697,0.11445,0.79449,0.0014365,0.0014365,0.0014365
175,43320.8,0.22754,0.14466,0.80309,0.99958,0.92085,0.96005,0.95253,0.18674,0.11439,0.79434,0.001387,0.001387,0.001387
176,43345.6,0.22706,0.1438,0.79965,0.99958,0.92046,0.9599,0.95274,0.18518,0.11306,0.79403,0.0013375,0.0013375,0.0013375
177,43371,0.22777,0.14379,0.80509,0.99916,0.92394,0.9615,0.95447,0.18462,0.11382,0.79361,0.001288,0.001288,0.001288
178,43398.6,0.22824,0.1436,0.79872,0.99958,0.92548,0.96229,0.95497,0.18579,0.11294,0.79386,0.0012385,0.0012385,0.0012385
179,43426,0.22411,0.14099,0.80234,0.99917,0.92664,0.96277,0.95553,0.18508,0.11279,0.794,0.001189,0.001189,0.001189
180,43453.4,0.22499,0.14262,0.80297,0.99958,0.9278,0.96339,0.95574,0.18654,0.11541,0.79407,0.0011395,0.0011395,0.0011395
181,43480.6,0.22708,0.1429,0.80228,0.99958,0.92432,0.9616,0.95424,0.18509,0.11379,0.79387,0.00109,0.00109,0.00109
182,43507.5,0.22376,0.14159,0.7986,0.99958,0.9251,0.96202,0.95472,0.18411,0.11326,0.79376,0.0010405,0.0010405,0.0010405
183,43533.6,0.22389,0.14161,0.80128,0.99917,0.92934,0.96422,0.95628,0.18423,0.11304,0.79408,0.000991,0.000991,0.000991
184,43558,0.22397,0.14084,0.80493,0.99917,0.93282,0.96585,0.95832,0.18295,0.11284,0.79397,0.0009415,0.0009415,0.0009415
185,43582.1,0.2239,0.14141,0.80144,0.99958,0.92664,0.9628,0.95523,0.18336,0.11261,0.79371,0.000892,0.000892,0.000892
