epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,44928,0.25349,0.17506,0.81503,0.99959,0.93012,0.96481,0.9582,0.19098,0.12503,0.79334,0.0009415,0.0009415,0.0009415
185,44952.9,0.25166,0.17548,0.81211,0.99958,0.92934,0.9644,0.95807,0.19021,0.12588,0.79393,0.000892,0.000892,0.000892
186,44977.9,0.25167,0.17549,0.81248,0.99959,0.93552,0.96732,0.96085,0.18941,0.12539,0.79358,0.0008425,0.0008425,0.0008425
187,45003,0.25104,0.17367,0.81068,0.99959,0.93089,0.96514,0.95913,0.18894,0.1242,0.79304,0.000793,0.000793,0.000793
188,45028,0.24551,0.17018,0.81363,0.99959,0.93166,0.9655,0.95943,0.18843,0.12334,0.79232,0.0007435,0.0007435,0.0007435
189,45052.8,0.2431,0.16779,0.81154,0.99959,0.93475,0.96694,0.96078,0.18872,0.12405,0.79247,0.000694,0.000694,0.000694
190,45077.5,0.2485,0.17221,0.81047,0.99959,0.9332,0.96617,0.96005,0.18843,0.12399,0.79235,0.0006445,0.0006445,0.0006445
191,45127.6,0.21723,0.14726,0.79113,0.99959,0.93205,0.96562,0.95929,0.19037,0.12469,0.79302,0.000595,0.000595,0.000595
192,45151.3,0.20848,0.1419,0.78612,0.99959,0.93629,0.9676,0.96122,0.19043,0.12287,0.79291,0.0005455,0.0005455,0.0005455
193,45175.2,0.20711,0.1402,0.78701,0.99959,0.93977,0.96957,0.96298,0.18962,0.12288,0.79144,0.000496,0.000496,0.000496
194,45199,0.20589,0.13947,0.78704,0.99959,0.93938,0.96934,0.96304,0.18916,0.12176,0.79114,0.0004465,0.0004465,0.0004465
195,45222.9,0.20472,0.13958,0.78747,0.99959,0.93707,0.96801,0.96173,0.18874,0.12246,0.79035,0.000397,0.000397,0.000397
196,45247.6,0.20503,0.13846,0.78865,0.99959,0.939,0.96912,0.96255,0.18822,0.12204,0.79069,0.0003475,0.0003475,0.0003475
197,45271.9,0.20202,0.13735,0.78826,0.99959,0.93977,0.96962,0.96316,0.18704,0.12198,0.79052,0.000298,0.000298,0.000298
198,45296.2,0.20197,0.13823,0.78626,0.99959,0.9417,0.9705,0.96424,0.18574,0.12105,0.79023,0.0002485,0.0002485,0.0002485
199,45320.4,0.20181,0.13736,0.78689,0.99959,0.94324,0.97114,0.96482,0.18571,0.12081,0.79028,0.000199,0.000199,0.000199
200,45344.6,0.20238,0.13773,0.78688,0.99959,0.9417,0.97048,0.96438,0.18608,0.12079,0.7904,0.0001495,0.0001495,0.0001495
