epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,3043.33,62.1849,0.34362,0.87141,0.99547,0.93359,0.96513,0.94744,56.7758,0.25236,0.8633,0.0048916,0.0048916,0.0048916
131,3068.4,59.7133,0.3416,0.87175,0.9959,0.93707,0.96707,0.94893,56.4943,0.24866,0.86225,0.004852,0.004852,0.004852
132,3093.41,59.0839,0.34089,0.87011,0.99304,0.93707,0.96662,0.94859,56.9777,0.25487,0.86389,0.0048124,0.0048124,0.0048124
133,3118.47,61.6863,0.34454,0.86906,0.99106,0.94131,0.96854,0.94998,57.1537,0.25227,0.86155,0.0047728,0.0047728,0.0047728
134,3143.6,60.5769,0.34044,0.87081,0.99144,0.93938,0.9673,0.95067,55.693,0.24771,0.86108,0.0047332,0.0047332,0.0047332
135,3168.77,58.3396,0.3383,0.87046,0.99064,0.93938,0.96704,0.94937,56.1956,0.24486,0.85994,0.0046936,0.0046936,0.0046936
136,3193.83,60.2835,0.33802,0.86422,0.99426,0.93591,0.96658,0.94786,56.2488,0.24848,0.85739,0.004654,0.004654,0.004654
137,3218.93,60.5447,0.33768,0.86898,0.99222,0.93514,0.96575,0.94895,55.0957,0.24426,0.86271,0.0046144,0.0046144,0.0046144
138,3244.14,59.1094,0.33446,0.86864,0.99466,0.93514,0.96627,0.94851,54.4311,0.24368,0.85956,0.0045748,0.0045748,0.0045748
139,3269.27,58.2152,0.33561,0.87104,0.99341,0.93089,0.96448,0.94671,54.6435,0.24913,0.86213,0.0045352,0.0045352,0.0045352
140,3294.49,57.4216,0.33436,0.86705,0.99468,0.93822,0.96803,0.95047,55.1259,0.24213,0.86123,0.0044956,0.0044956,0.0044956
141,3319.7,58.4933,0.32896,0.8693,0.99108,0.94324,0.96958,0.95328,55.1957,0.24381,0.86195,0.004456,0.004456,0.004456
142,3344.73,60.3058,0.33546,0.86855,0.99216,0.92896,0.96288,0.94549,54.5314,0.24553,0.85727,0.0044164,0.0044164,0.0044164
143,3369.63,57.7706,0.3338,0.86698,0.99069,0.94479,0.97053,0.95124,55.1175,0.24424,0.85956,0.0043768,0.0043768,0.0043768
144,3394.41,60.0878,0.33331,0.86659,0.99462,0.92857,0.96308,0.94797,53.9625,0.24505,0.85692,0.0043372,0.0043372,0.0043372
145,3419.47,58.864,0.33282,0.86439,0.99459,0.92355,0.96061,0.9449,53.9792,0.24395,0.85484,0.0042976,0.0042976,0.0042976
146,3444.57,57.1013,0.33065,0.86758,0.99261,0.93398,0.96543,0.95058,54.5096,0.23826,0.85548,0.004258,0.004258,0.004258
147,3469.66,58.4735,0.33171,0.86508,0.99344,0.93591,0.96631,0.9499,53.1444,0.23911,0.85441,0.0042184,0.0042184,0.0042184
148,3494.67,58.4744,0.32996,0.86572,0.99338,0.92664,0.96169,0.94613,53.7595,0.24028,0.85709,0.0041788,0.0041788,0.0041788
149,3519.7,57.7244,0.32609,0.86961,0.99225,0.939,0.96718,0.95113,53.4543,0.24441,0.85992,0.0041392,0.0041392,0.0041392
150,3544.73,57.6849,0.32455,0.86489,0.99504,0.92857,0.9632,0.94843,53.2605,0.23846,0.8603,0.0040996,0.0040996,0.0040996
151,3569.46,57.8118,0.32554,0.86625,0.99385,0.93591,0.96694,0.95139,53.5406,0.23754,0.85873,0.00406,0.00406,0.00406
152,3594.53,56.1964,0.32323,0.86559,0.99506,0.93282,0.9655,0.95016,52.9953,0.23606,0.85967,0.0040204,0.0040204,0.0040204
153,3619.42,58.0479,0.3279,0.86578,0.99467,0.93707,0.96717,0.95278,53.102,0.23452,0.8569,0.0039808,0.0039808,0.0039808
154,3644.46,55.7253,0.32293,0.86832,0.99386,0.93784,0.96758,0.95224,53.3188,0.23322,0.85899,0.0039412,0.0039412,0.0039412
155,3669.33,58.5835,0.3265,0.86138,0.99423,0.93089,0.96412,0.95014,52.455,0.23552,0.85483,0.0039016,0.0039016,0.0039016
156,3694.12,57.3506,0.32478,0.86532,0.99584,0.92394,0.9605,0.94692,51.4034,0.23314,0.85674,0.003862,0.003862,0.003862
157,3719.19,56.5204,0.3218,0.86402,0.99546,0.93089,0.9641,0.95043,51.9552,0.23153,0.8554,0.0038224,0.0038224,0.0038224
158,3744.43,56.2499,0.32487,0.86192,0.99345,0.93629,0.96653,0.9509,51.316,0.23615,0.85539,0.0037828,0.0037828,0.0037828
159,3769.38,56.8109,0.32267,0.86494,0.99304,0.93707,0.96736,0.9529,51.5685,0.22816,0.85431,0.0037432,0.0037432,0.0037432
160,3794.56,56.1566,0.32547,0.86306,0.99547,0.93282,0.96522,0.9517,50.7738,0.2317,0.85444,0.0037036,0.0037036,0.0037036
161,3819.54,55.9668,0.32238,0.85959,0.9959,0.93784,0.96783,0.95356,51.5011,0.23097,0.85147,0.003664,0.003664,0.003664
162,3844.59,57.449,0.31903,0.8615,0.9955,0.939,0.96858,0.95473,51.8733,0.22612,0.85067,0.0036244,0.0036244,0.0036244
163,3869.54,55.3654,0.31686,0.86171,0.99308,0.94131,0.96945,0.95481,49.9917,0.22704,0.85088,0.0035848,0.0035848,0.0035848
164,3894.78,55.2323,0.32261,0.86087,0.99426,0.93629,0.96686,0.95375,50.7398,0.22666,0.85229,0.0035452,0.0035452,0.0035452
165,3919.81,55.7732,0.31685,0.85773,0.99427,0.93822,0.96782,0.95328,50.6872,0.2268,0.84986,0.0035056,0.0035056,0.0035056
166,3944.85,55.2817,0.31663,0.86415,0.99468,0.93822,0.96796,0.95367,51.2917,0.22716,0.85249,0.003466,0.003466,0.003466
167,3970.04,55.7142,0.31518,0.86317,0.99511,0.94247,0.97014,0.9561,50.3614,0.22541,0.85296,0.0034264,0.0034264,0.0034264
168,3995.06,55.2818,0.31829,0.86017,0.99468,0.93784,0.96757,0.95419,50.0014,0.22767,0.85199,0.0033868,0.0033868,0.0033868
169,4020.13,53.1246,0.31946,0.86544,0.99309,0.94286,0.96995,0.95622,49.0967,0.2295,0.85372,0.0033472,0.0033472,0.0033472
170,4045.18,56.422,0.32028,0.86192,0.99349,0.94324,0.97022,0.95473,49.4083,0.22914,0.85345,0.0033076,0.0033076,0.0033076
171,4070.23,53.9742,0.31349,0.85988,0.99306,0.93861,0.96779,0.95222,49.1003,0.22671,0.84936,0.003268,0.003268,0.003268
172,4095.35,54.7188,0.31405,0.86048,0.99385,0.93629,0.96679,0.95313,49.068,0.22613,0.85213,0.0032284,0.0032284,0.0032284
173,4120.41,56.0137,0.31713,0.85789,0.99428,0.93938,0.9686,0.95461,49.1402,0.22296,0.84837,0.0031888,0.0031888,0.0031888
174,4145.46,54.6004,0.31045,0.85855,0.9943,0.94208,0.97033,0.95761,48.8777,0.22421,0.84908,0.0031492,0.0031492,0.0031492
175,4170.27,53.6605,0.31138,0.85836,0.99431,0.94402,0.97111,0.95738,49.3955,0.2256,0.85022,0.0031096,0.0031096,0.0031096
176,4195.43,53.5325,0.30751,0.85463,0.99352,0.94788,0.97267,0.95842,49.3274,0.22169,0.84835,0.00307,0.00307,0.00307
177,4220.36,53.3455,0.31233,0.85952,0.99633,0.94208,0.97024,0.95644,48.9257,0.22018,0.84835,0.0030304,0.0030304,0.0030304
178,4245.11,53.7117,0.31164,0.85505,0.99511,0.94363,0.97092,0.95685,48.6523,0.22276,0.84908,0.0029908,0.0029908,0.0029908
179,4270.06,53.8342,0.30841,0.85991,0.9943,0.94324,0.97069,0.95694,48.6497,0.21976,0.84837,0.0029512,0.0029512,0.0029512
180,4295.13,53.2167,0.30983,0.85686,0.9935,0.94402,0.9709,0.95645,47.7194,0.22379,0.84552,0.0029116,0.0029116,0.0029116
181,4320.2,54.8732,0.30989,0.85732,0.99512,0.9444,0.97115,0.95658,48.664,0.22162,0.8488,0.002872,0.002872,0.002872
182,4345.69,52.4883,0.30867,0.85266,0.9939,0.94402,0.97103,0.95645,48.2237,0.22037,0.84709,0.0028324,0.0028324,0.0028324
183,4370.84,53.4218,0.3109,0.85407,0.99072,0.94788,0.97263,0.95793,48.8384,0.22188,0.84561,0.0027928,0.0027928,0.0027928
